date,set,index,item-name,category,flipkart-link,flipkart-price,flipkart-discounted-price,flipkart-rating,flipkart-total-ratings
08_10_2022,PM,1,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",All Mobile Phones,https://www.flipkart.com/samsung-galaxy-m13-aqua-green-64-gb/p/itm8d54b8d7bc9ce?pid=MOBGGHC2FJUSTVJH&lid=LSTMOBGGHC2FJUSTVJHDSXSZP&marketplace=FLIPKART&q=Samsung+Galaxy+M13+%28Aqua+Green%2C+4GB%2C+64GB+Storage%29+%7C+6000mAh+Battery+%7C+Upto+8GB+RAM+with+RAM+Plus&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=1050ebc7-3ed9-4963-8349-dcb880872113.MOBGGHC2FJUSTVJH.SEARCH&ppt=hp&ppn=homepage&ssid=o3qbrodvxc0000001665253648863&qH=ba0d64a11783c961,"₹25,999","₹10,243",4.2,204
08_10_2022,PM,2,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Helio A22 | 5000 mAh Battery | 8MP AI Dual Cam | Leather Texture Design | Android 12",All Mobile Phones,https://www.flipkart.com/redmi-a1-black-32-gb/p/itmc25a41ed1907d?pid=MOBGHWHQXCU8APFT&lid=LSTMOBGHWHQXCU8APFTOKCD9W&marketplace=FLIPKART&q=Redmi+A1+%28Black%2C+2GB+RAM%2C+32GB+Storage%29+%7C+Helio+A22+%7C+5000+mAh+Battery+%7C+8MP+AI+Dual+Cam+%7C+Leather+Texture+Design+%7C+Android+12&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=dc0d351e-da77-4e88-803f-becb2c62ed42.MOBGHWHQXCU8APFT.SEARCH&ppt=sp&ppn=sp&ssid=406x4ia9ao0000001665253652002&qH=b8dcfd3818bfe7a5,"₹9,990","₹6,525",4.2,46
08_10_2022,PM,4,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",All Mobile Phones,https://www.flipkart.com/samsung-galaxy-m13-stardust-brown-64-gb/p/itm88a344734b7e4?pid=MOBGGHEAHSZDN8ET&lid=LSTMOBGGHEAHSZDN8ETN5V8RD&marketplace=FLIPKART&q=Samsung+Galaxy+M13+%28Midnight+Blue%2C+4GB%2C+64GB+Storage%29+%7C+6000mAh+Battery+%7C+Upto+8GB+RAM+with+RAM+Plus&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=9acd3661-64f2-4b82-b974-d784b8202037.MOBGGHEAHSZDN8ET.SEARCH&ppt=sp&ppn=sp&ssid=wunyngel1c0000001665253655178&qH=98bdbe7b55a9466a,"₹14,999","₹10,179",4.2,204
08_10_2022,PM,5,Samsung Galaxy Tab A8 26.69cm (10.5 inch) Display,Tablets,https://www.flipkart.com/case-u-edge-tempered-glass-samsung-galaxy-tab-10-1-inch/p/itm1c41425ebd297?pid=ACCFHQP9HBCD2HAW&lid=LSTACCFHQP9HBCD2HAWNBVK2A&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+A8+26.69cm+%2810.5+inch%29+Display&store=tyy&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=bb45e214-23f8-41e9-9599-73516558674b.ACCFHQP9HBCD2HAW.SEARCH&ppt=sp&ppn=sp&ssid=3q197k4ug00000001665253658297&qH=61683bf39cb8705c,"₹1,999",₹215,4.3,(529)
08_10_2022,PM,6,"Apple Watch SE (GPS + Cellular, 40mm) - Space Grey Aluminium Case with Midnight Sport Band - Regular",Tablets,https://www.flipkart.com/apple-watch-se-gps-cellular-40mm-space-grey-aluminium-case-midnight-sport-band/p/itm5efeb824ee2ca?pid=SMWG6VNREXJKMZH2&lid=LSTSMWG6VNREXJKMZH2MONEXS&marketplace=FLIPKART&q=Apple+Watch+SE+%28GPS+%2B+Cellular%2C+40mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+Regular&store=ajy%2Fbuh&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=8062be67-511a-49a8-ad20-bc1c05b4f158.SMWG6VNREXJKMZH2.SEARCH&ppt=sp&ppn=sp&ssid=5zlly6z6gg0000001665253661496&qH=6ec3b3da230fca34,"₹33,900","₹26,800",4.6,"3,022"
08_10_2022,PM,8,"Apple Watch SE (GPS + Cellular, 44mm) - Space Grey Aluminium Case with Midnight Sport Band - Regular",Tablets,https://www.flipkart.com/apple-watch-se-gps-cellular-44mm-space-grey-aluminium-case-midnight-sport-band/p/itmcacfa110e2533?pid=SMWG6VNRH5XAEY6X&lid=LSTSMWG6VNRH5XAEY6XC1FYMH&marketplace=FLIPKART&q=Apple+Watch+SE+%28GPS+%2B+Cellular%2C+44mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+Regular&store=ajy%2Fbuh&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=940467e8-33de-475d-939e-609bf8533590.SMWG6VNRH5XAEY6X.SEARCH&ppt=sp&ppn=sp&ssid=7brjz6nx1c0000001665253664700&qH=91a32374347b4a5a,"₹36,900","₹28,800",4.6,"3,022"
08_10_2022,PM,9,"Amazfit GTS 4 Mini Smart Watch, Alexa Built-in Fitness Tracker with 24H Heart Rate Blood Oxygen Monitor, 5 Satellite Positioning, 120+ Sports Modes, 5 ATM Waterproof (Midnight Black)",Tablets,https://www.flipkart.com/amazfit-bip-3-pro-1-69-inch-large-color-display-built-in-gps-smartwatch/p/itmab8977a79512e?pid=SMWGFAYAKZZHPGT9&lid=LSTSMWGFAYAKZZHPGT9ZJ7LGN&marketplace=FLIPKART&q=Amazfit+GTS+4+Mini+Smart+Watch%2C+Alexa+Built-in+Fitness+Tracker+with+24H+Heart+Rate+Blood+Oxygen+Monitor%2C+5+Satellite+Positioning%2C+120%2B+Sports+Modes%2C+5+ATM+Waterproof+%28Midnight+Black%29&store=ajy%2Fbuh&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=dc41ddbb-faf4-4ad9-ae51-0906535802e7.SMWGFAYAKZZHPGT9.SEARCH&ppt=sp&ppn=sp&ssid=fs6w0ofh4g0000001665253667931&qH=a1e5a2f02d981e1b,"₹5,999","₹3,699",4.3,(17)
08_10_2022,PM,17,"ASUS Vivobook 15, 15.6"" (39.62 cm) FHD, AMD Dual Core Ryzen 3 3200U, Thin and Light Laptop (8GB/256GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.68 Kg), X512DA-BQ301WS",Laptops,https://www.flipkart.com/asus-vivobook-15-ryzen-3-dual-core-amd-r3-3250u-4-gb-256-gb-ssd-windows-10-home-m515da-bq312ts-thin-light-laptop/p/itmf27eace19ae11?pid=COMG2DBSMFDZTE9F&lid=LSTCOMG2DBSMFDZTE9FNDKXIK&marketplace=FLIPKART&q=ASUS+Vivobook+15%2C+15.6+%2839.62+cm%29+FHD%2C+AMD+Dual+Core+Ryzen+3+3200U%2C+Thin+and+Light+Laptop+%288GB%2F256GB+SSD%2FIntegrated+Graphics%2FWindows+11%2FOffice+2021%2FSilver%2F1.68+Kg%29%2C+X512DA-BQ301WS&store=6bo%2Fb5g&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=c3eed07c-bf69-47c9-a51c-390ea25215d6.COMG2DBSMFDZTE9F.SEARCH&ppt=sp&ppn=sp&ssid=eivqx9sxfk0000001665253671124&qH=06bb6bbd92761d7c,"₹42,990","₹31,890",4.3,"1,632"
08_10_2022,PM,18,"Honor MagicBook X 15, Intel Core i3-10110U / 15.6 inch (39.62 cm) Thin and Light Laptop (8GB/256GB PCIe SSD/Windows 10/Aluminium Metal Body/1.56Kg), Silver/Gray,(BohrBR-WAI9A)",Laptops,https://www.flipkart.com/asus-vivobook-15-core-i3-8th-gen-4-gb-256-gb-ssd-windows-10-home-x512fa-ej547tx512f-thin-light-laptop/p/itmceb74cb0f6146?pid=COMFJYN9ZG4RVUEX&lid=LSTCOMFJYN9ZG4RVUEXL1NZMJ&marketplace=FLIPKART&q=Honor+MagicBook+X+15%2C+Intel+Core+i3-10110U+%2F+15.6+inch+%2839.62+cm%29+Thin+and+Light+Laptop+%288GB%2F256GB+PCIe+SSD%2FWindows+10%2FAluminium+Metal+Body%2F1.56Kg%29%2C+Silver%2FGray%2C%28BohrBR-WAI9A%29&store=6bo%2Fb5g&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=bc618f9e-de63-45d3-96da-9b4790fec068.COMFJYN9ZG4RVUEX.SEARCH&ppt=sp&ppn=sp&ssid=qwam9lmhvk0000001665253674314&qH=57be3628284e9569,"₹44,990","₹39,890",4.3,103
08_10_2022,PM,19,"HP 14s, AMD Ryzen 5-5500U 14 inches(35cm) FHD, IPS, Micro-Edge Display Laptop (8GB RAM/512GB SSD /Radeon Graphics/Windows 11/Alexa/Backlit Keyboard/MS Office/1.46kg, 14s-fq1092au)",Laptops,https://www.flipkart.com/hp-14s-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-14s-fq1030au-thin-light-laptop/p/itm7ba3407b2b68c?pid=COMG24PXDNBHZCHG&lid=LSTCOMG24PXDNBHZCHG9NIB0P&marketplace=FLIPKART&q=HP+14s%2C+AMD+Ryzen+5-5500U+14+inches%2835cm%29+FHD%2C+IPS%2C+Micro-Edge+Display+Laptop+%288GB+RAM%2F512GB+SSD+%2FRadeon+Graphics%2FWindows+11%2FAlexa%2FBacklit+Keyboard%2FMS+Office%2F1.46kg%2C+14s-fq1092au%29&store=6bo%2Fb5g&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=6cbab1e8-07ff-4676-a591-9b5145e4ce22.COMG24PXDNBHZCHG.SEARCH&ppt=sp&ppn=sp&ssid=4zn5gx3tcg0000001665253677502&qH=46b4cad8ff419790,"₹58,657","₹54,890",4.4,780
08_10_2022,PM,20,"HP 15s, 12th Gen Intel Core i5 8GB RAM/512GB SSD 15.6-inch(39.6 cm) Micro-Edge Anti-Glare FHD Touch Laptop/Intel Iris Xe Graphics/Alexa/Dual Speakers/Win 11/MSO 2021/1.41 Kg, 15s- fq5111TU",Laptops,https://www.flipkart.com/hp-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq5111tu-thin-light-laptop/p/itmbecf654716fd5?pid=COMGG63HGDTFCCGW&lid=LSTCOMGG63HGDTFCCGWLETTA9&marketplace=FLIPKART&q=HP+15s%2C+12th+Gen+Intel+Core+i5+8GB+RAM%2F512GB+SSD+15.6-inch%2839.6+cm%29+Micro-Edge+Anti-Glare+FHD+Touch+Laptop%2FIntel+Iris+Xe+Graphics%2FAlexa%2FDual+Speakers%2FWin+11%2FMSO+2021%2F1.41+Kg%2C+15s-+fq5111TU&store=6bo%2Fb5g&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=30a63fba-7fc4-4eee-ab53-2db4b8ac518e.COMGG63HGDTFCCGW.SEARCH&ppt=sp&ppn=sp&ssid=djjt7o9aog0000001665253680694&qH=59a115020b1cb562,"₹67,831","₹56,899",4.2,"1,108"
08_10_2022,PM,21,Mi 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),Televisions,https://www.flipkart.com/mi-5a-80-cm-32-inch-hd-ready-led-smart-android-tv-dolby-audio-2022-model/p/itm98501ffa297ba?pid=TVSGD5CS2SDUUZGN&lid=LSTTVSGD5CS2SDUUZGNWGZUUA&marketplace=FLIPKART&q=Mi+80+cm+%2832+inches%29+5A+Series+HD+Ready+Smart+Android+LED+TV+L32M7-5AIN+%28Black%29&store=ckf%2Fczl&spotlightTagId=BestsellerId_ckf%2Fczl&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=c74c1121-93a7-4ab7-9ce7-b80637f78b2d.TVSGD5CS2SDUUZGN.SEARCH&ppt=sp&ppn=sp&ssid=qp8qz724e80000001665253683833&qH=11e4e2694c73a17d,"₹24,999","₹12,999",4.4,"3,08,119"
08_10_2022,PM,23,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),Televisions,https://www.flipkart.com/oneplus-y1s-80-cm-32-inch-hd-ready-led-smart-android-tv-11-bezel-less-frame/p/itm0a39edd7df236?pid=TVSGAXEVXNG9YBUM&lid=LSTTVSGAXEVXNG9YBUMLGWYAS&marketplace=FLIPKART&q=OnePlus+80+cm+%2832+inches%29+Y+Series+HD+Ready+Smart+Android+LED+TV+32+Y1S+%28Black%29&store=ckf%2Fczl&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=05f1c364-5e20-45b1-bcba-16aa4c9dec6f.TVSGAXEVXNG9YBUM.SEARCH&ppt=sp&ppn=sp&ssid=bc9oreumu80000001665253686988&qH=7e1243ebb21ca161,"₹21,999","₹13,499",4.3,"1,21,981"
08_10_2022,PM,24,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),Televisions,https://www.flipkart.com/samsung-80-cm-32-inch-hd-ready-led-smart-tizen-tv/p/itm6e40262f4572a?pid=TVSFQXFKMHUDYCJ3&lid=LSTTVSFQXFKMHUDYCJ3IOJXHJ&marketplace=FLIPKART&q=Samsung+80+cm+%2832+Inches%29+Wondertainment+Series+HD+Ready+LED+Smart+TV+UA32T4340BKXXL+%28Glossy+Black%29&store=ckf%2Fczl&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=e8524664-26a2-4627-bc06-023e82b078f7.TVSFQXFKMHUDYCJ3.SEARCH&ppt=sp&ppn=sp&ssid=iec04c2qb40000001665253690161&qH=8b7f8599a39d54da,"₹22,900","₹13,490",4.4,"60,864"
08_10_2022,PM,25,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Televisions,https://www.flipkart.com/kodak-7x-pro-108-cm-43-inch-ultra-hd-4k-led-smart-android-tv/p/itmbb5b0f6160265?pid=TVSFVFFA5KJBG77Y&lid=LSTTVSFVFFA5KJBG77YMHM2JV&marketplace=FLIPKART&q=Redmi+108+cm+%2843+inches%29+4K+Ultra+HD+Android+Smart+LED+TV+X43+%7C+L43R7-7AIN+%28Black%29&store=ckf%2Fczl&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=fe54f45f-c164-43a2-bd50-32c459d8f42e.TVSFVFFA5KJBG77Y.SEARCH&ppt=sp&ppn=sp&ssid=8h6j7abcps0000001665253693312&qH=24cb2cf86c820a50,"₹28,999","₹19,999",4.4,"5,626"
08_10_2022,PM,26,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),Televisions,https://www.flipkart.com/mi-5x-125-7-cm-50-inch-ultra-hd-4k-led-smart-android-tv-dolby-vision-40w-atmos/p/itme4ecf97d8756b?pid=TVSG5ZGZQKRDMQVZ&lid=LSTTVSG5ZGZQKRDMQVZSXPKWO&marketplace=FLIPKART&q=Redmi+126+cm+%2850+inches%29+4K+Ultra+HD+Android+Smart+LED+TV+X50+%7C+L50M6-RA+%28Black%29&store=ckf%2Fczl&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=0eef6a3b-70a6-4fae-a07e-28d49fd4b0ab.TVSG5ZGZQKRDMQVZ.SEARCH&ppt=sp&ppn=sp&ssid=dwjrfj9ehc0000001665253696463&qH=9143b046253d64c0,"₹59,999","₹39,999",4.3,"46,652"
08_10_2022,PM,27,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Televisions,https://www.flipkart.com/oneplus-y1s-108-cm-43-inch-full-hd-led-smart-android-tv-11-bezel-less-frame/p/itm178846d2e1567?pid=TVSGAXEVSNT3HBQA&lid=LSTTVSGAXEVSNT3HBQAKRCYE0&marketplace=FLIPKART&q=OnePlus+108+cm+%2843+inches%29+Y+Series+Full+HD+Smart+Android+LED+TV+43+Y1S+%28Black%29&store=ckf%2Fczl&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=4f2cfaf9-1866-4416-8106-e29ce68fa242.TVSGAXEVSNT3HBQA.SEARCH&ppt=sp&ppn=sp&ssid=jtdajyjr0w0000001665253699632&qH=ce37e89a0e39e988,"₹31,999","₹21,999",4.3,"1,21,981"
08_10_2022,PM,28,"Oneplus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life (Magico Black)",Headphones,https://www.flipkart.com/oneplus-buds-z2-active-noise-cancellation-bluetooth-headset/p/itme6a38aecd5d70?pid=ACCGAECF8ZSUFE3A&lid=LSTACCGAECF8ZSUFE3AVEHLJV&marketplace=FLIPKART&q=Oneplus+Bullets+Z2+Bluetooth+Wireless+in+Ear+Earphones+with+Mic%2C+Bombastic+Bass+-+12.4+Mm+Drivers%2C+10+Mins+Charge+-+20+Hrs+Music%2C+30+Hrs+Battery+Life+%28Magico+Black%29&store=0pm%2Ffcn&spotlightTagId=BestsellerId_0pm%2Ffcn&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=45d310fe-da96-460c-b7ba-57de91f1fdb6.ACCGAECF8ZSUFE3A.SEARCH&ppt=sp&ppn=sp&ssid=qb5dend4ao0000001665253702820&qH=fcc1fd8d48b3dad2,"₹5,999","₹4,399",4.2,"(19,389)"
08_10_2022,PM,32,"OnePlus Nord Buds True Wireless in Ear Earbuds with Mic, 12.4mm Titanium Drivers, Playback:Up to 30hr case, 4-Mic Design + AI Noise Cancellation, IP55 Rating, Fast Charging (Black Slate)",Headphones,none,0,"₹4,399",None,None
08_10_2022,PM,34,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Black)",Speakers,https://www.flipkart.com/boat-stone-300-5-w-bluetooth-speaker/p/itmfhbubhvgy8ktg?pid=ACCFHBKTBBTZSNHF&lid=LSTACCFHBKTBBTZSNHFNJIPQN&marketplace=FLIPKART&q=boAt+Stone+650+10W+Bluetooth+Speaker+with+Upto+7+Hours+Playback%2C+IPX5+and+Integrated+Controls+%28Black%29&store=0pm%2F0o7&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=9775c20f-b542-4059-b7c4-bc798da7497c.ACCFHBKTBBTZSNHF.SEARCH&ppt=sp&ppn=sp&ssid=t03egp97e80000001665253709127&qH=10f65da081475c2a,"₹3,490","₹1,299",4.3,"(31,485)"
08_10_2022,PM,36,Nikon D7500 20.9MP Digital SLR Camera (Black) with AF-S DX NIKKOR 18-140mm f/3.5-5.6G ED VR Lens,DSLR Cameras,https://www.flipkart.com/nikon-d7500-dslr-camera-body-18-140-mm-lens/p/itme57c2bb8a03cd?pid=DLLFCKK6GET9EEDC&lid=LSTDLLFCKK6GET9EEDCJXDOAU&marketplace=FLIPKART&q=Nikon+D7500+20.9MP+Digital+SLR+Camera+%28Black%29+with+AF-S+DX+NIKKOR+18-140mm+f%2F3.5-5.6G+ED+VR+Lens&store=jek%2Fp31%2Ftrv&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=c99ea908-2960-4c07-9666-63d457883a5d.DLLFCKK6GET9EEDC.SEARCH&ppt=sp&ppn=sp&ssid=1696hbdyy80000001665253712278&qH=10f550c99906903d,"₹94,950","₹91,890",4.6,592
08_10_2022,PM,39,"New World Controller Charger for Xbox One,Xbox Series, Rechargeable Battery Pack for Xbox One, Xbox One X, Xbox One S, Xbox One Elite Controller,Xbox series Controller Charging Station with 2pcs 800mAh Rechargeable Battery With Charging Indicator",Gaming Consoles,https://www.flipkart.com/xbox-series-s-wireless-controller-joystick/p/itm33bf296306fc8?pid=ACCGEY8BYYBHKK2Q&lid=LSTACCGEY8BYYBHKK2QLBKLKS&marketplace=FLIPKART&q=New+World+Controller+Charger+for+Xbox+One%2CXbox+Series%2C+Rechargeable+Battery+Pack+for+Xbox+One%2C+Xbox+One+X%2C+Xbox+One+S%2C+Xbox+One+Elite+Controller%2CXbox+series+Controller+Charging+Station+with+2pcs+800mAh+Rechargeable+Battery+With+Charging+Indicator&store=4rr%2Fkm5%2Fr39&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=957fbad8-c8a4-4af5-8804-daef7b22ccc7.ACCGEY8BYYBHKK2Q.SEARCH&ppt=sp&ppn=sp&ssid=58z24jsqw00000001665253715499&qH=5f7d0c4feb410b1d,"₹6,990","₹6,890",4,(5)
08_10_2022,PM,40,"PowerA Enhanced Wired Gaming Controller for Xbox Series X/S, Xbox One, PC, Windows 10/11, Red (Officially Licensed)",Gaming Consoles,https://www.flipkart.com/powera-officially-licensed-xbox-pc-enhanced-wired-controller-seafoam-fade-usb-gamepad/p/itm3903a434a5ad3?pid=ACCGFHKZGGWVZVCW&lid=LSTACCGFHKZGGWVZVCWODAEWF&marketplace=FLIPKART&q=PowerA+Enhanced+Wired+Gaming+Controller+for+Xbox+Series+X%2FS%2C+Xbox+One%2C+PC%2C+Windows+10%2F11%2C+Red+%28Officially+Licensed%29&store=4rr%2Fkm5%2Fr39&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=76443297-4413-4a9f-9bcf-ee8463d23634.ACCGFHKZGGWVZVCW.SEARCH&ppt=sp&ppn=sp&ssid=o8bfd10x5s0000001665253718663&qH=f329cc6c28e4b55a,"₹4,999","₹3,299",None,None
08_10_2022,PM,41,"PowerA FUSION Pro 2 Wired Gaming Controller with Swappable Faceplates for Xbox Series X/S, Xbox One, PC, Windows 10/11, Black/White (Officially Licensed)",Gaming Consoles,https://www.flipkart.com/powera-officially-licensed-xbox-pc-fusion-pro-2-wired-controller-swappable-faceplates-usb-gamepad/p/itmbbb75a9658745?pid=ACCGFMHNNHRGZ5GC&lid=LSTACCGFMHNNHRGZ5GCUWZPP4&marketplace=FLIPKART&q=PowerA+FUSION+Pro+2+Wired+Gaming+Controller+with+Swappable+Faceplates+for+Xbox+Series+X%2FS%2C+Xbox+One%2C+PC%2C+Windows+10%2F11%2C+Black%2FWhite+%28Officially+Licensed%29&store=4rr%2Fkm5&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=cceac959-6d9d-4e4d-b4c7-948a347cbbae.ACCGFMHNNHRGZ5GC.SEARCH&ppt=sp&ppn=sp&ssid=d9xg0qapc00000001665253721832&qH=18717ea011522158,"₹11,999","₹7,899",None,None
08_10_2022,PM,42,"PowerA MOGA Mobile Gaming Game Streaming Phone Clip 2.0 for Xbox Series X/S and Xbox One Wireless Controllers, Black (Officially Licensed)",Gaming Consoles,https://www.flipkart.com/powera-officially-licensed-xbox-moga-mobile-gaming-phone-clip-2-0-usb-gamepad/p/itm4e355bceac6f9?pid=ACCGFHKZDUAHRYGU&lid=LSTACCGFHKZDUAHRYGU3IK4MM&marketplace=FLIPKART&q=PowerA+MOGA+Mobile+Gaming+Game+Streaming+Phone+Clip+2.0+for+Xbox+Series+X%2FS+and+Xbox+One+Wireless+Controllers%2C+Black+%28Officially+Licensed%29&store=4rr&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=5d502ae1-9f47-4fef-aeea-5150c2fc4b36.ACCGFHKZDUAHRYGU.SEARCH&ppt=sp&ppn=sp&ssid=0hbgb7lw340000001665253724976&qH=ee44a41f422fe778,"₹1,799","₹1,149",None,None
08_10_2022,PM,43,"PowerA Enhanced Wired Gaming Controller for Xbox Series X/S, Xbox One, PC, Windows 10/11, Arc Lightning, Blue (Officially Licensed)",Gaming Consoles,https://www.flipkart.com/powera-officially-licensed-xbox-pc-enhanced-wired-controller-usb-gamepad/p/itmf573854486706?pid=ACCGF386GAEVBTXW&lid=LSTACCGF386GAEVBTXWOYEYSJ&marketplace=FLIPKART&q=PowerA+Enhanced+Wired+Gaming+Controller+for+Xbox+Series+X%2FS%2C+Xbox+One%2C+PC%2C+Windows+10%2F11%2C+Arc+Lightning%2C+Blue+%28Officially+Licensed%29&store=4rr%2Fkm5%2Fr39&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=60ba8a53-25dd-4205-9ff8-b14fa587068a.ACCGF386GAEVBTXW.SEARCH&ppt=sp&ppn=sp&ssid=ldlxu5nls00000001665253728164&qH=1c2b88aa5fd1c46d,"₹4,999","₹3,299",None,None
08_10_2022,PM,44,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)",Air Conditioners,https://www.flipkart.com/lg-super-convertible-6-in-1-cooling-1-5-ton-5-star-split-dual-inverter-ai-4-way-swing-hd-filter-anti-virus-protection-ac-white/p/itm69e7e3744f2e8?pid=ACNG9VHY4EYCKNKN&lid=LSTACNG9VHY4EYCKNKNZY6TJF&marketplace=FLIPKART&q=LG+1.5+Ton+5+Star+AI+DUAL+Inverter+Split+AC+%28Copper%2C+Super+Convertible+6-in-1+Cooling%2C+HD+Filter+with+Anti-Virus+Protection%2C+2022+Model%2C+PS-Q19YNZE%2C+White%29&store=j9e%2Fabm%2Fc54&spotlightTagId=BestsellerId_j9e%2Fabm%2Fc54&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=285bfc22-32a7-43ca-89eb-eb89384f2b9b.ACNG9VHY4EYCKNKN.SEARCH&ppt=sp&ppn=sp&ssid=znem1ohzq80000001665253731329&qH=18349cb1c3beea9d,"₹75,990","₹42,990",4.2,"8,534"
