date,set,index,item-name,category,flipkart-link,flipkart-price,flipkart-discounted-price,flipkart-rating,flipkart-total-ratings
01_10_2022,AM,1,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",All Mobile Phones,https://www.flipkart.com/samsung-galaxy-m13-aqua-green-64-gb/p/itm8d54b8d7bc9ce?pid=MOBGGHC2FJUSTVJH&lid=LSTMOBGGHC2FJUSTVJHPYEVB0&marketplace=FLIPKART&q=Samsung+Galaxy+M13+%28Aqua+Green%2C+4GB%2C+64GB+Storage%29+%7C+6000mAh+Battery+%7C+Upto+8GB+RAM+with+RAM+Plus&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=bbe63582-84f7-4b59-9846-8ac07fec17f4.MOBGGHC2FJUSTVJH.SEARCH&ppt=hp&ppn=homepage&ssid=b8gj5omyls0000001664577455394&qH=ba0d64a11783c961,4.2,"₹9,999","₹25,999",163
01_10_2022,AM,2,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Helio A22 | 5000 mAh Battery | 8MP AI Dual Cam | Leather Texture Design | Android 12",All Mobile Phones,https://www.flipkart.com/samsung-galaxy-m13-aqua-green-64-gb/p/itm8d54b8d7bc9ce?pid=MOBGGHC2FJUSTVJH&lid=LSTMOBGGHC2FJUSTVJHPYEVB0&marketplace=FLIPKART&q=Samsung+Galaxy+M13+%28Aqua+Green%2C+4GB%2C+64GB+Storage%29+%7C+6000mAh+Battery+%7C+Upto+8GB+RAM+with+RAM+PlusRedmi+A1+%28Black%2C+2GB+RAM%2C+32GB+Storage%29+%7C+Helio+A22+%7C+5000+mAh+Battery+%7C+8MP+AI+Dual+Cam+%7C+Leather+Texture+Design+%7C+Android+12&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=35e91dec-e07c-4ebe-aa52-4ff9301e1cd1.MOBGGHC2FJUSTVJH.SEARCH&ppt=sp&ppn=sp&ssid=o0eh7vkekg0000001664577459868&qH=4d1eb59462544a75,4.2,"₹9,999",0,163
01_10_2022,AM,4,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",All Mobile Phones,https://www.flipkart.com/samsung-galaxy-m13-aqua-green-64-gb/p/itm8d54b8d7bc9ce?pid=MOBGGHC2FJUSTVJH&lid=LSTMOBGGHC2FJUSTVJHPYEVB0&marketplace=FLIPKART&q=Samsung+Galaxy+M13+%28Aqua+Green%2C+4GB%2C+64GB+Storage%29+%7C+6000mAh+Battery+%7C+Upto+8GB+RAM+with+RAM+PlusRedmi+A1+%28Black%2C+2GB+RAM%2C+32GB+Storage%29+%7C+Helio+A22+%7C+5000+mAh+Battery+%7C+8MP+AI+Dual+Cam+%7C+Leather+Texture+Design+%7C+Android+12Samsung+Galaxy+M13+%28Midnight+Blue%2C+4GB%2C+64GB+Storage%29+%7C+6000mAh+Battery+%7C+Upto+8GB+RAM+with+RAM+Plus&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=dfb76ccd-1e60-4175-b510-a82b29646d04.MOBGGHC2FJUSTVJH.SEARCH&ppt=sp&ppn=sp&ssid=958nxtx8b40000001664577464645&qH=2bc29ef0f09eeb65,4.2,"₹9,999",0,(163)
01_10_2022,AM,5,Samsung Galaxy Tab A8 26.69cm (10.5 inch) Display,Tablets,https://www.flipkart.com/case-u-edge-tempered-glass-samsung-galaxy-tab-10-1-inch/p/itm1c41425ebd297?pid=ACCFHQP9HBCD2HAW&lid=LSTACCFHQP9HBCD2HAWNBVK2A&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+A8+26.69cm+%2810.5+inch%29+Display&store=tyy&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=2d210790-2bbc-4582-954e-9f6270726d8a.ACCFHQP9HBCD2HAW.SEARCH&ppt=sp&ppn=sp&ssid=8u3babytj40000001664577468506&qH=61683bf39cb8705c,4.3,₹299,"₹1,999",(529)
01_10_2022,AM,6,"Apple Watch SE (GPS + Cellular, 40mm) - Space Grey Aluminium Case with Midnight Sport Band - Regular",Tablets,https://www.flipkart.com/unigenaudio-unidock-300-3-in-1-wireless-charging-mat-iwatch-airpods-iphone-samsung-pad/p/itm21540ec045169?pid=CGPGYFA3FUZWTPVG&lid=LSTCGPGYFA3FUZWTPVGNS1BQH&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+A8+26.69cm+%2810.5+inch%29+DisplayApple+Watch+SE+%28GPS+%2B+Cellular%2C+40mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+Regular&store=tyy&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=98a9d3e9-4f3b-4db2-8d30-3cd7bd2bbb84.CGPGYFA3FUZWTPVG.SEARCH&ppt=sp&ppn=sp&ssid=fhahga2wao0000001664577473801&qH=c12f49232028dadb,4,"₹2,499","₹3,999",(9)
01_10_2022,AM,8,"Apple Watch SE (GPS + Cellular, 44mm) - Space Grey Aluminium Case with Midnight Sport Band - Regular",Tablets,https://www.flipkart.com/unigenaudio-unidock-300-3-in-1-wireless-charging-mat-iwatch-airpods-iphone-samsung-pad/p/itm21540ec045169?pid=CGPGYFA3FUZWTPVG&lid=LSTCGPGYFA3FUZWTPVGNS1BQH&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+A8+26.69cm+%2810.5+inch%29+DisplayApple+Watch+SE+%28GPS+%2B+Cellular%2C+40mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+RegularApple+Watch+SE+%28GPS+%2B+Cellular%2C+44mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+Regular&store=tyy&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=0c131b4c-440b-462e-ae36-3c5ef2061e22.CGPGYFA3FUZWTPVG.SEARCH&ppt=sp&ppn=sp&ssid=2n0e5gtruo0000001664577477705&qH=7c9c5fb7f0635384,4,"₹2,499","₹3,999",(9)
01_10_2022,AM,9,"Amazfit GTS 4 Mini Smart Watch, Alexa Built-in Fitness Tracker with 24H Heart Rate Blood Oxygen Monitor, 5 Satellite Positioning, 120+ Sports Modes, 5 ATM Waterproof (Midnight Black)",Tablets,https://www.flipkart.com/unigenaudio-unidock-300-3-in-1-wireless-charging-mat-iwatch-airpods-iphone-samsung-pad/p/itm21540ec045169?pid=CGPGYFA3FUZWTPVG&lid=LSTCGPGYFA3FUZWTPVGNS1BQH&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+A8+26.69cm+%2810.5+inch%29+DisplayApple+Watch+SE+%28GPS+%2B+Cellular%2C+40mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+RegularApple+Watch+SE+%28GPS+%2B+Cellular%2C+44mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+RegularAmazfit+GTS+4+Mini+Smart+Watch%2C+Alexa+Built-in+Fitness+Tracker+with+24H+Heart+Rate+Blood+Oxygen+Monitor%2C+5+Satellite+Positioning%2C+120%2B+Sports+Modes%2C+5+ATM+Waterproof+%28Midnight+Black%29&store=tyy&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=2f48736e-af02-4cab-aca8-1521f763e1c1.CGPGYFA3FUZWTPVG.SEARCH&ppt=sp&ppn=sp&ssid=g4lmx1vf680000001664577481866&qH=82bbcb807cf08526,4,"₹2,499","₹3,999",(9)
01_10_2022,AM,17,"ASUS Vivobook 15, 15.6"" (39.62 cm) FHD, AMD Dual Core Ryzen 3 3200U, Thin and Light Laptop (8GB/256GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.68 Kg), X512DA-BQ301WS",Laptops,https://www.flipkart.com/unigenaudio-unidock-300-3-in-1-wireless-charging-mat-iwatch-airpods-iphone-samsung-pad/p/itm21540ec045169?pid=CGPGYFA3FUZWTPVG&lid=LSTCGPGYFA3FUZWTPVGNS1BQH&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+A8+26.69cm+%2810.5+inch%29+DisplayApple+Watch+SE+%28GPS+%2B+Cellular%2C+40mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+RegularApple+Watch+SE+%28GPS+%2B+Cellular%2C+44mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+RegularAmazfit+GTS+4+Mini+Smart+Watch%2C+Alexa+Built-in+Fitness+Tracker+with+24H+Heart+Rate+Blood+Oxygen+Monitor%2C+5+Satellite+Positioning%2C+120%2B+Sports+Modes%2C+5+ATM+Waterproof+%28Midnight+Black%29ASUS+Vivobook+15%2C+15.6+%2839.62+cm%29+FHD%2C+AMD+Dual+Core+Ryzen+3+3200U%2C+Thin+and+Light+Laptop+%288GB%2F256GB+SSD%2FIntegrated+Graphics%2FWindows+11%2FOffice+2021%2FSilver%2F1.68+Kg%29%2C+X512DA-BQ301WS&store=tyy&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=e998c04d-8c9b-4d38-bf97-d4f44388d573.CGPGYFA3FUZWTPVG.SEARCH&ppt=sp&ppn=sp&ssid=1yx8ip9dxc0000001664577486157&qH=359191e8388db1f5,4,"₹2,499","₹3,999",(9)
01_10_2022,AM,18,"Honor MagicBook X 15, Intel Core i3-10110U / 15.6 inch (39.62 cm) Thin and Light Laptop (8GB/256GB PCIe SSD/Windows 10/Aluminium Metal Body/1.56Kg), Silver/Gray,(BohrBR-WAI9A)",Laptops,https://www.flipkart.com/unigenaudio-unidock-300-3-in-1-wireless-charging-mat-iwatch-airpods-iphone-samsung-pad/p/itm21540ec045169?pid=CGPGYFA3FUZWTPVG&lid=LSTCGPGYFA3FUZWTPVGNS1BQH&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+A8+26.69cm+%2810.5+inch%29+DisplayApple+Watch+SE+%28GPS+%2B+Cellular%2C+40mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+RegularApple+Watch+SE+%28GPS+%2B+Cellular%2C+44mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+RegularAmazfit+GTS+4+Mini+Smart+Watch%2C+Alexa+Built-in+Fitness+Tracker+with+24H+Heart+Rate+Blood+Oxygen+Monitor%2C+5+Satellite+Positioning%2C+120%2B+Sports+Modes%2C+5+ATM+Waterproof+%28Midnight+Black%29ASUS+Vivobook+15%2C+15.6+%2839.62+cm%29+FHD%2C+AMD+Dual+Core+Ryzen+3+3200U%2C+Thin+and+Light+Laptop+%288GB%2F256GB+SSD%2FIntegrated+Graphics%2FWindows+11%2FOffice+2021%2FSilver%2F1.68+Kg%29%2C+X512DA-BQ301WSHonor+MagicBook+X+15%2C+Intel+Core+i3-10110U+%2F+15.6+inch+%2839.62+cm%29+Thin+and+Light+Laptop+%288GB%2F256GB+PCIe+SSD%2FWindows+10%2FAluminium+Metal+Body%2F1.56Kg%29%2C+Silver%2FGray%2C%28BohrBR-WAI9A%29&store=tyy&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=8bb3b09e-5eb5-40e6-90bc-59db1aadb4f4.CGPGYFA3FUZWTPVG.SEARCH&ppt=sp&ppn=sp&ssid=6l61b8ri400000001664577490249&qH=8c8780a40a96c954,4,"₹2,499","₹3,999",(9)
01_10_2022,AM,19,"HP 14s, AMD Ryzen 5-5500U 14 inches(35cm) FHD, IPS, Micro-Edge Display Laptop (8GB RAM/512GB SSD /Radeon Graphics/Windows 11/Alexa/Backlit Keyboard/MS Office/1.46kg, 14s-fq1092au)",Laptops,https://www.flipkart.com/unigenaudio-unidock-300-3-in-1-wireless-charging-mat-iwatch-airpods-iphone-samsung-pad/p/itm21540ec045169?pid=CGPGYFA3FUZWTPVG&lid=LSTCGPGYFA3FUZWTPVGNS1BQH&marketplace=FLIPKART&q=Samsung+Galaxy+Tab+A8+26.69cm+%2810.5+inch%29+DisplayApple+Watch+SE+%28GPS+%2B+Cellular%2C+40mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+RegularApple+Watch+SE+%28GPS+%2B+Cellular%2C+44mm%29+-+Space+Grey+Aluminium+Case+with+Midnight+Sport+Band+-+RegularAmazfit+GTS+4+Mini+Smart+Watch%2C+Alexa+Built-in+Fitness+Tracker+with+24H+Heart+Rate+Blood+Oxygen+Monitor%2C+5+Satellite+Positioning%2C+120%2B+Sports+Modes%2C+5+ATM+Waterproof+%28Midnight+Black%29ASUS+Vivobook+15%2C+15.6+%2839.62+cm%29+FHD%2C+AMD+Dual+Core+Ryzen+3+3200U%2C+Thin+and+Light+Laptop+%288GB%2F256GB+SSD%2FIntegrated+Graphics%2FWindows+11%2FOffice+2021%2FSilver%2F1.68+Kg%29%2C+X512DA-BQ301WSHonor+MagicBook+X+15%2C+Intel+Core+i3-10110U+%2F+15.6+inch+%2839.62+cm%29+Thin+and+Light+Laptop+%288GB%2F256GB+PCIe+SSD%2FWindows+10%2FAluminium+Metal+Body%2F1.56Kg%29%2C+Silver%2FGray%2C%28BohrBR-WAI9A%29HP+14s%2C+AMD+Ryzen+5-5500U+14+inches%2835cm%29+FHD%2C+IPS%2C+Micro-Edge+Display+Laptop+%288GB+RAM%2F512GB+SSD+%2FRadeon+Graphics%2FWindows+11%2FAlexa%2FBacklit+Keyboard%2FMS+Office%2F1.46kg%2C+14s-fq1092au%29&store=tyy&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=2e795059-6ebb-4067-a052-05720f98d137.CGPGYFA3FUZWTPVG.SEARCH&ppt=sp&ppn=sp&ssid=97x51tyl0g0000001664577494853&qH=90f39388a9b64ee4,4,"₹2,499","₹3,999",(9)
