date,set,index,item-name,category,amazon-link,amazon-price,amazon-discounted-price,amazon-rating,amazon-total-ratings
25_10_2022,AM,21,Mi 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),Televisions,https://www.amazon.in/inches-Ready-Smart-Android-L32M7-5AIN/dp/B0B6F7LX4C/ref=sr_1_2?keywords=Mi+80+cm+%2832+inches%29+5A+Series+HD+Ready+Smart+Android+LED+TV+L32M7-5AIN+%28Black%29&qid=1666681094&qu=eyJxc2MiOiIwLjUyIiwicXNhIjoiMC4zMCIsInFzcCI6IjEuMDAifQ%3D%3D&sr=8-2,"24,999","12,999",4.3,"44,320"
25_10_2022,AM,23,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),Televisions,https://www.amazon.in/OnePlus-inches-Ready-Smart-Android/dp/B09Q5SWVBJ/ref=sr_1_2?keywords=OnePlus+80+cm+%2832+inches%29+Y+Series+HD+Ready+Smart+Android+LED+TV+32+Y1S+%28Black%29&qid=1666681099&qu=eyJxc2MiOiIxLjE3IiwicXNhIjoiMC41MCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,"21,999","14,999",4.2,"28,486"
25_10_2022,AM,24,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),Televisions,https://www.amazon.in/Samsung-Inches-Wondertainment-UA32T4340BKXXL-Glossy/dp/B09F6S8BT6/ref=sr_1_1?keywords=Samsung+80+cm+%2832+Inches%29+Wondertainment+Series+HD+Ready+LED+Smart+TV+UA32T4340BKXXL+%28Glossy+Black%29&qid=1666681103&qu=eyJxc2MiOiIwLjczIiwicXNhIjoiMC4xMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"22,900","13,490",4.3,"15,800"
25_10_2022,AM,25,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Televisions,https://www.amazon.in/Redmi-inches-Ultra-Android-L43R7-7AIN/dp/B09RFC46VP/ref=sr_1_1?keywords=Redmi+108+cm+%2843+inches%29+4K+Ultra+HD+Android+Smart+LED+TV+X43+%7C+L43R7-7AIN+%28Black%29&qid=1666681108&qu=eyJxc2MiOiIwLjU2IiwicXNhIjoiMC4zMiIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"42,999","24,999",4.2,"37,108"
25_10_2022,AM,26,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),Televisions,https://www.amazon.in/Redmi-inches-Ultra-Android-L50M6-RA/dp/B08Y55LPBF/ref=sr_1_3?keywords=Redmi+126+cm+%2850+inches%29+4K+Ultra+HD+Android+Smart+LED+TV+X50+%7C+L50M6-RA+%28Black%29&qid=1666681112&qu=eyJxc2MiOiIwLjUyIiwicXNhIjoiMC4yOCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"44,999","29,999",4.2,"37,108"
25_10_2022,AM,27,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Televisions,https://www.amazon.in/OnePlus-inches-Smart-Android-Black/dp/B09Q5P2MT3/ref=sr_1_1?keywords=OnePlus+108+cm+%2843+inches%29+Y+Series+Full+HD+Smart+Android+LED+TV+43+Y1S+%28Black%29&qid=1666681117&qu=eyJxc2MiOiIxLjE5IiwicXNhIjoiMC42MiIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"31,999","23,999",4.2,"28,486"
25_10_2022,AM,28,"Oneplus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life (Magico Black)",Headphones,https://www.amazon.in/Oneplus-Bluetooth-Wireless-Earphones-Bombastic/dp/B09TVVGXWS/ref=sr_1_2?keywords=Oneplus+Bullets+Z2+Bluetooth+Wireless+in+Ear+Earphones+with+Mic%2C+Bombastic+Bass+-+12.4+Mm+Drivers%2C+10+Mins+Charge+-+20+Hrs+Music%2C+30+Hrs+Battery+Life+%28Magico+Black%29&qid=1666681121&qu=eyJxc2MiOiIwLjQyIiwicXNhIjoiMC40MSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,"2,299","1,699",4.2,"51,021"
25_10_2022,AM,32,"OnePlus Nord Buds True Wireless in Ear Earbuds with Mic, 12.4mm Titanium Drivers, Playback:Up to 30hr case, 4-Mic Design + AI Noise Cancellation, IP55 Rating, Fast Charging (Black Slate)",Headphones,https://www.amazon.in/OnePlus-Wireless-Earbuds-Titanium-Playback/dp/B09ZHPN8W5/ref=sr_1_2?keywords=OnePlus+Nord+Buds+True+Wireless+in+Ear+Earbuds+with+Mic%2C+12.4mm+Titanium+Drivers%2C+Playback%3AUp+to+30hr+case%2C+4-Mic+Design+%2B+AI+Noise+Cancellation%2C+IP55+Rating%2C+Fast+Charging+%28Black+Slate%29&qid=1666681125&qu=eyJxc2MiOiIwLjQwIiwicXNhIjoiMC40MSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,"2,999","2,399",4.3,"9,531"
25_10_2022,AM,34,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Black)",Speakers,https://www.amazon.in/Stone-650-Wireless-Bluetooth-Speaker/dp/B07NBWT3Z2/ref=sr_1_3?keywords=boAt+Stone+650+10W+Bluetooth+Speaker+with+Upto+7+Hours+Playback%2C+IPX5+and+Integrated+Controls+%28Black%29&qid=1666681130&qu=eyJxc2MiOiIwLjc4IiwicXNhIjoiMC42NCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"4,900","1,999",4.2,"39,105"
25_10_2022,AM,36,Nikon D7500 20.9MP Digital SLR Camera (Black) with AF-S DX NIKKOR 18-140mm f/3.5-5.6G ED VR Lens,DSLR Cameras,https://www.amazon.in/Nikon-20-9MP-Camera-18-140mm-3-5-5-6G/dp/B06Y5RTN1T/ref=sr_1_2?keywords=Nikon+D7500+20.9MP+Digital+SLR+Camera+%28Black%29+with+AF-S+DX+NIKKOR+18-140mm+f%2F3.5-5.6G+ED+VR+Lens&qid=1666681134&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,"94,950","84,999",4.4,364
25_10_2022,AM,40,"PowerA Enhanced Wired Gaming Controller for Xbox Series X/S, Xbox One, PC, Windows 10/11, Red (Officially Licensed)",Gaming Consoles,https://www.amazon.in/PowerA-Enhanced-Controller-Officially-Licensed/dp/B08F44M292/ref=sr_1_1?keywords=PowerA+Enhanced+Wired+Gaming+Controller+for+Xbox+Series+X%2FS%2C+Xbox+One%2C+PC%2C+Windows+10%2F11%2C+Red+%28Officially+Licensed%29&qid=1666681144&sr=8-1,"4,999","3,399",4.3,"35,561"
25_10_2022,AM,41,"PowerA FUSION Pro 2 Wired Gaming Controller with Swappable Faceplates for Xbox Series X/S, Xbox One, PC, Windows 10/11, Black/White (Officially Licensed)",Gaming Consoles,https://www.amazon.in/PowerA-Controller-Swappable-Faceplates-Officially/dp/B08XXWJ787/ref=sr_1_1?keywords=PowerA+FUSION+Pro+2+Wired+Gaming+Controller+with+Swappable+Faceplates+for+Xbox+Series+X%2FS%2C+Xbox+One%2C+PC%2C+Windows+10%2F11%2C+Black%2FWhite+%28Officially+Licensed%29&qid=1666681148&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"11,999","7,711.",4.3,"4,243"
25_10_2022,AM,42,"PowerA MOGA Mobile Gaming Game Streaming Phone Clip 2.0 for Xbox Series X/S and Xbox One Wireless Controllers, Black (Officially Licensed)",Gaming Consoles,https://www.amazon.in/PowerA-Streaming-Wireless-Controllers-Officially/dp/B08NYGD5G9/ref=sr_1_1?keywords=PowerA+MOGA+Mobile+Gaming+Game+Streaming+Phone+Clip+2.0+for+Xbox+Series+X%2FS+and+Xbox+One+Wireless+Controllers%2C+Black+%28Officially+Licensed%29&qid=1666681153&qu=eyJxc2MiOiIwLjk5IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"2,299","1,249",4.3,"1,470"
25_10_2022,AM,43,"PowerA Enhanced Wired Gaming Controller for Xbox Series X/S, Xbox One, PC, Windows 10/11, Arc Lightning, Blue (Officially Licensed)",Gaming Consoles,https://www.amazon.in/PowerA-Enhanced-Controller-Lightning-Officially/dp/B08WSXJLMK/ref=sr_1_1?keywords=PowerA+Enhanced+Wired+Gaming+Controller+for+Xbox+Series+X%2FS%2C+Xbox+One%2C+PC%2C+Windows+10%2F11%2C+Arc+Lightning%2C+Blue+%28Officially+Licensed%29&qid=1666681158&qu=eyJxc2MiOiIwLjU3IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"4,999","3,399",4.3,"35,561"
25_10_2022,AM,44,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)",Air Conditioners,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-PS-Q19YNZE/dp/B09NS5TKPN/ref=sr_1_3?keywords=LG+1.5+Ton+5+Star+AI+DUAL+Inverter+Split+AC+%28Copper%2C+Super+Convertible+6-in-1+Cooling%2C+HD+Filter+with+Anti-Virus+Protection%2C+2022+Model%2C+PS-Q19YNZE%2C+White%29&qid=1666681163&qu=eyJxc2MiOiIxLjAxIiwicXNhIjoiMC42MSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"75,990","42,990",4.2,"2,747"
25_10_2022,AM,45,"Whirlpool 1.5 Ton 5 Star, Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, 2022 Model, 1.5T Magicool Convert Pro 5S INV (N), White)",Air Conditioners,https://www.amazon.in/Whirlpool-Inverter-Convertible-Cooling-Magicool/dp/B09RWRDPT7/ref=sr_1_3?keywords=Whirlpool+1.5+Ton+5+Star%2C+Inverter+Split+AC+%28Copper%2C+Convertible+4-in-1+Cooling+Mode%2C+2022+Model%2C+1.5T+Magicool+Convert+Pro+5S+INV+%28N%29%2C+White%29&qid=1666681169&qu=eyJxc2MiOiIwLjU5IiwicXNhIjoiMC4xMiIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"74,700","37,590",4.0,"3,475"
25_10_2022,AM,47,"Carrier 1.5 Ton 3 Star Inverter Split AC (Copper,ESTER Dxi, 4-in-1 Flexicool Inverter, 2022 Model,R32,White)",Air Conditioners,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTM3MjAyODIzNDA0NzE0OjE2NjY2ODExNzM6c3BfYXRmOjIwMDc4NjMxNTIwNjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FCarrier-Inverter-Split-Copper-Flexicool%2Fdp%2FB0B67RLLJC%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DCarrier%2B1.5%2BTon%2B3%2BStar%2BInverter%2BSplit%2BAC%2B%2528Copper%252CESTER%2BDxi%252C%2B4-in-1%2BFlexicool%2BInverter%252C%2B2022%2BModel%252CR32%252CWhite%2529%26qid%3D1666681173%26qu%3DeyJxc2MiOiIwLjM3IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%253D%253D%26sr%3D8-1-spons%26psc%3D1,"59,990","37,490",4.1,354
25_10_2022,AM,49,Voltas Inverter Split Air Conditioner 1.5 Ton 5 Star(VOLTAS SAC 185V DAZJ),Air Conditioners,https://www.amazon.in/Voltas-Inverter-Split-Conditioner-VOLTAS/dp/B09WDP2DLF/ref=sr_1_3?keywords=Voltas+Inverter+Split+Air+Conditioner+1.5+Ton+5+Star%28VOLTAS+SAC+185V+DAZJ%29&qid=1666681182&qu=eyJxc2MiOiIwLjYxIiwicXNhIjoiMC43NSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"79,990","41,990",3.9,711
25_10_2022,AM,50,"AmazonBasics 1.5 Ton 3 Star Inverter Split AC (White, Anti-Bacterial, Turbo Mode)",Air Conditioners,https://www.amazon.in/AmazonBasics-Star-Inverter-Split-White/dp/B08J8R76J8/ref=sr_1_3?keywords=AmazonBasics+1.5+Ton+3+Star+Inverter+Split+AC+%28White%2C+Anti-Bacterial%2C+Turbo+Mode%29&qid=1666681186&qu=eyJxc2MiOiIwLjE3IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"52,999","31,999",3.5,"1,036"
25_10_2022,AM,51,"Samsung 253 L 3 Star with Inverter Double Door Refrigerator (RT28A3453S8/HL, Elegant Inox)",Refrigerators,https://www.amazon.in/Samsung-Inverter-Refrigerator-RT28A3453S8-HL/dp/B08SBSL8Y2/ref=sr_1_1?keywords=Samsung+253+L+3+Star+with+Inverter+Double+Door+Refrigerator+%28RT28A3453S8%2FHL%2C+Elegant+Inox%29&qid=1666681191&qu=eyJxc2MiOiIxLjEzIiwicXNhIjoiMC41MSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-1,"31,990","24,190",4.4,"4,674"
25_10_2022,AM,53,Samsung 345L 3 Star Inverter Frost Free Double Door Refrigerator,Refrigerators,https://www.amazon.in/Samsung-Refrigerator-RT37T4513S8-HL-Convertible/dp/B08345Q835/ref=sr_1_2?keywords=Samsung+345L+3+Star+Inverter+Frost+Free+Double+Door+Refrigerator&qid=1666681200&qu=eyJxc2MiOiIxLjkzIiwicXNhIjoiMC42MiIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,"44,990","35,990",4.3,"2,285"
25_10_2022,AM,56,"Whirlpool 245 L 3 Star Frost-Free Inverter Double Door Refrigerator (NEO DF258 ROY GERMAN STEEL (3S)-N, German Steel)",Refrigerators,https://www.amazon.in/Whirlpool-Frost-Free-Inverter-Double-Refrigerator/dp/B0B3RKZF3C/ref=sr_1_3?keywords=Whirlpool+245+L+3+Star+Frost-Free+Inverter+Double+Door+Refrigerator+%28NEO+DF258+ROY+GERMAN+STEEL+%283S%29-N%2C+German+Steel%29&qid=1666681215&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"29,450","25,390",4.2,850
25_10_2022,AM,57,"Samsung 6.5 kg Fully-Automatic Top Loading Washing Machine (WA65A4002VS/TL, Imperial Silver, Diamond Drum)",Washing Machines,https://www.amazon.in/Samsung-Fully-Automatic-WA65A4002VS-TL-Technology/dp/B08GY3PZQF/ref=sr_1_3?keywords=Samsung+6.5+kg+Fully-Automatic+Top+Loading+Washing+Machine+%28WA65A4002VS%2FTL%2C+Imperial+Silver%2C+Diamond+Drum%29&qid=1666681220&qu=eyJxc2MiOiIwLjkzIiwicXNhIjoiMC4zOCIsInFzcCI6IjAuNTAifQ%3D%3D&sr=8-3,"16,800","13,990",4.4,"26,193"
25_10_2022,AM,58,"LG 7 Kg 5 Star Semi-Automatic Top Loading Washing Machine (P7020NGAZ, Dark Gray, Wind Jet Dry)",Washing Machines,https://www.amazon.in/LG-P7020NGAZ-Fully-Automatic-Washing-Machine/dp/B09DD573SY/ref=sr_1_2?keywords=LG+7+Kg+5+Star+Semi-Automatic+Top+Loading+Washing+Machine+%28P7020NGAZ%2C+Dark+Gray%2C+Wind+Jet+Dry%29&qid=1666681226&qu=eyJxc2MiOiIwLjM3IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,"16,090","11,490",4.4,"3,569"
25_10_2022,AM,59,"LG 7 Kg 5 Star Inverter Touch Control Fully-Automatic Front Load Washing Machine with Heater (FHM1207SDL, Silver, 6 Motion Direct Drive)",Washing Machines,https://www.amazon.in/LG-Inverter-Control-Fully-Automatic-FHM1207SDL/dp/B09LM39YR9/ref=sr_1_2?keywords=LG+7+Kg+5+Star+Inverter+Touch+Control+Fully-Automatic+Front+Load+Washing+Machine+with+Heater+%28FHM1207SDL%2C+Silver%2C+6+Motion+Direct+Drive%29&qid=1666681231&qu=eyJxc2MiOiIwLjIzIiwicXNhIjoiMC4xMyIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,"46,990","28,990",4.3,"1,882"
25_10_2022,AM,60,"Whirlpool 6.5 Kg 5 Star Royal Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL 6.5 GENX, Grey, Hard Water Wash)",Washing Machines,https://www.amazon.in/Whirlpool-6-5-Fully-Automatic-WHITEMAGIC-ROYAL/dp/B08QNZTQ96/ref=sr_1_2?keywords=Whirlpool+6.5+Kg+5+Star+Royal+Fully-Automatic+Top+Loading+Washing+Machine+%28WHITEMAGIC+ROYAL+6.5+GENX%2C+Grey%2C+Hard+Water+Wash%29&qid=1666681236&qu=eyJxc2MiOiIwLjk0IiwicXNhIjoiMC43MCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-2,"18,800","14,240",4.2,"2,435"
25_10_2022,AM,61,"Whirlpool 7.5 Kg 5 Star Royal Plus Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL PLUS 7.5, Grey, Hard Water Wash)",Washing Machines,https://www.amazon.in/Whirlpool-7-5-Fully-Automatic-ROYAL-PLUS/dp/B082FJ9RS7/ref=sr_1_3?keywords=Whirlpool+7.5+Kg+5+Star+Royal+Plus+Fully-Automatic+Top+Loading+Washing+Machine+%28WHITEMAGIC+ROYAL+PLUS+7.5%2C+Grey%2C+Hard+Water+Wash%29&qid=1666681241&qu=eyJxc2MiOiIwLjkyIiwicXNhIjoiMC42NCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"20,300","16,690",4.3,"3,423"
25_10_2022,AM,62,"Bosch 7 kg 5 Star Inverter Touch Control Fully Automatic Front Loading Washing Machine with In - built Heater (WAJ2416SIN, Silver)",Washing Machines,https://www.amazon.in/Bosch-Inverter-Control-Automatic-Loading/dp/B08SR372S7/ref=sr_1_3?keywords=Bosch+7+kg+5+Star+Inverter+Touch+Control+Fully+Automatic+Front+Loading+Washing+Machine+with+In+-+built+Heater+%28WAJ2416SIN%2C+Silver%29&qid=1666681246&qu=eyJxc2MiOiIxLjI4IiwicXNhIjoiMC40NSIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"48,590","30,990",4.5,"2,082"
25_10_2022,AM,63,"Pigeon Amaze Plus Electric Kettle (14289) with Stainless Steel Body, 1.5 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Kitchen & Home Appliances,https://www.amazon.in/Pigeon-Amaze-Plus-1-5-Ltr/dp/B07WMS7TWB/ref=sr_1_3?keywords=Pigeon+Amaze+Plus+Electric+Kettle+%2814289%29+with+Stainless+Steel+Body%2C+1.5+litre%2C+used+for+boiling+Water%2C+making+tea+and+coffee%2C+instant+noodles%2C+soup+etc.+1500+Watt+%28Silver%29&qid=1666681251&qu=eyJxc2MiOiIwLjM1IiwicXNhIjoiMC4xMiIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"1,195",849,3.9,"112,744"
25_10_2022,AM,68,"Lifelong LLMG23 Power Pro 500-Watt Mixer Grinder with 3 Jars (Liquidizing, Wet Grinding and Chutney Jar), Stainless Steel blades, 1 Year Warranty (Black)",Kitchen & Home Appliances,https://www.amazon.in/Lifelong-LLMG23-500-Watt-Liquidizing-Stainless/dp/B09X5C9VLK/ref=sr_1_3?keywords=Lifelong+LLMG23+Power+Pro+500-Watt+Mixer+Grinder+with+3+Jars+%28Liquidizing%2C+Wet+Grinding+and+Chutney+Jar%29%2C+Stainless+Steel+blades%2C+1+Year+Warranty+%28Black%29&qid=1666681267&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"3,500","1,299",3.8,"40,264"
